"loan_status","customer_id","age","occupation_status","years_employed","annual_income","credit_score","credit_history_years","savings_assets","current_debt","defaults_on_file","delinquencies_last_2yrs","derogatory_marks","product_type","loan_intent","loan_amount","interest_rate","debt_to_income_ratio","loan_to_income_ratio","payment_to_income_ratio","confidence(false)","confidence(true)","prediction(loan_status)"
"false","CUST108957",30,"Employed",6.2,55677,588,9.3,457,22376,0,0,1,"Credit Card","Medical",51700,22.01,0.402,0.929,0.31,0.6226996634009259,0.3773003365990742,"false"
"false","CUST108966",30,"Employed",1.5,45826,633,3.7,54,17447,0,0,0,"Personal Loan","Home Improvement",12200,14.78,0.381,0.266,0.089,0.41463709983882424,0.5853629001611758,"true"
"false","CUST108973",50,"Employed",29.9,76726,662,11.0,6865,40656,0,2,0,"Credit Card","Education",70000,17.56,0.53,0.912,0.304,0.5492277203126745,0.4507722796873255,"false"
"true","CUST108979",32,"Employed",12.0,34381,642,13.1,5969,4557,0,0,0,"Credit Card","Business",46100,19.58,0.133,1.341,0.447,0.4177344805313513,0.5822655194686487,"true"
"true","CUST108991",45,"Employed",2.0,54133,652,8.0,3978,16147,0,0,0,"Credit Card","Debt Consolidation",6700,17.19,0.298,0.124,0.041,0.3076488266714661,0.6923511733285339,"true"
"true","CUST108999",44,"Self-Employed",7.0,27949,566,12.8,5017,7953,0,0,1,"Credit Card","Home Improvement",32200,22.63,0.285,1.152,0.384,0.605580985029778,0.394419014970222,"false"
"true","CUST109001",47,"Employed",15.5,45132,783,13.7,18294,8424,0,0,0,"Credit Card","Home Improvement",9200,15.22,0.187,0.204,0.068,0.2925145313396602,0.7074854686603398,"true"
"false","CUST109004",33,"Employed",1.8,33142,574,11.2,528,19100,0,0,0,"Line of Credit","Education",20600,14.84,0.576,0.622,0.207,0.6115243831634327,0.38847561683656723,"false"
"true","CUST109007",46,"Employed",17.2,52566,639,13.6,330,22485,0,0,0,"Credit Card","Education",6700,19.27,0.428,0.127,0.042,0.35453287537169087,0.6454671246283091,"true"
"true","CUST109009",48,"Employed",22.3,84482,655,14.4,1192,33903,0,1,0,"Line of Credit","Home Improvement",46500,9.85,0.401,0.55,0.183,0.2925145313396602,0.7074854686603398,"true"
"false","CUST109011",19,"Employed",0.1,21485,535,1.6,55,6977,1,1,0,"Personal Loan","Medical",14200,16.46,0.325,0.661,0.22,0.6621197187340133,0.3378802812659866,"false"
"false","CUST109012",18,"Employed",0.0,15000,623,1.0,1,2531,0,0,0,"Personal Loan","Business",24700,14.6,0.169,1.647,0.549,0.5798631644999266,0.4201368355000734,"false"
"true","CUST109014",32,"Employed",0.8,55761,683,8.9,538,17635,0,0,0,"Personal Loan","Medical",97700,11.83,0.316,1.752,0.584,0.3055478262498136,0.6944521737501864,"true"
"false","CUST109026",29,"Employed",9.5,46886,580,5.4,592,5043,0,1,0,"Credit Card","Business",46300,22.94,0.108,0.988,0.329,0.638841828728146,0.361158171271854,"false"
"false","CUST109032",40,"Self-Employed",7.7,54049,748,19.9,12729,39659,0,0,0,"Credit Card","Medical",19900,17.18,0.734,0.368,0.123,0.6667956298607187,0.3332043701392812,"false"
"false","CUST109033",20,"Employed",1.8,17720,595,0.6,12,1579,0,0,0,"Personal Loan","Education",32100,15.34,0.089,1.812,0.604,0.6172741193569924,0.38272588064300767,"false"
"true","CUST109038",44,"Employed",6.6,138742,676,20.6,48917,41776,0,0,0,"Credit Card","Education",48600,17.45,0.301,0.35,0.117,0.2925145313396602,0.7074854686603398,"true"
"false","CUST109043",18,"Employed",0.0,15000,624,1.2,68,2601,0,1,0,"Personal Loan","Business",16400,13.28,0.173,1.093,0.364,0.5798631644999266,0.4201368355000734,"false"
"true","CUST109046",50,"Employed",0.3,83189,724,4.4,726,16351,0,0,1,"Line of Credit","Business",22600,8.0,0.197,0.272,0.091,0.33082011224547503,0.669179887754525,"true"
"false","CUST109064",40,"Employed",11.9,35542,573,5.4,4974,11382,0,1,0,"Personal Loan","Personal",68700,15.46,0.32,1.933,0.644,0.5802432456192451,0.4197567543807549,"false"
"true","CUST109070",46,"Self-Employed",4.6,213060,738,2.2,2711,44763,0,0,0,"Personal Loan","Business",100000,9.79,0.21,0.469,0.156,0.33513042850376973,0.6648695714962303,"true"
"false","CUST109071",28,"Employed",1.8,37801,571,7.7,4452,7397,0,0,0,"Line of Credit","Business",23700,13.43,0.196,0.627,0.209,0.6271506481293331,0.3728493518706669,"false"
"true","CUST109075",53,"Employed",16.2,62568,697,2.9,2548,17219,0,0,0,"Credit Card","Medical",41800,17.53,0.275,0.668,0.223,0.3192676347098732,0.6807323652901268,"true"
"false","CUST109077",21,"Employed",1.5,18907,592,1.5,18,6824,0,0,2,"Credit Card","Personal",11200,21.08,0.361,0.592,0.197,0.6552980350109008,0.3447019649890992,"false"
"false","CUST109078",22,"Employed",0.6,22304,519,3.6,525,146,0,0,1,"Credit Card","Business",15000,22.9,0.007,0.673,0.224,0.6624300311251072,0.3375699688748928,"false"
"true","CUST109079",18,"Employed",0.0,68835,688,0.9,173,13637,0,0,1,"Credit Card","Education",24000,18.75,0.198,0.349,0.116,0.3353892217804303,0.6646107782195697,"true"
"true","CUST109080",33,"Self-Employed",2.0,86012,683,3.0,1074,36058,0,0,0,"Credit Card","Debt Consolidation",33900,17.33,0.419,0.394,0.131,0.33513042850376973,0.6648695714962303,"true"
"false","CUST109081",54,"Self-Employed",25.3,15654,619,10.3,1006,8113,0,1,0,"Line of Credit","Medical",5200,11.85,0.518,0.332,0.111,0.6064146795808351,0.39358532041916494,"false"
"false","CUST109085",30,"Employed",5.7,33474,582,4.7,30,8034,0,0,1,"Credit Card","Home Improvement",35000,21.65,0.24,1.046,0.349,0.6618829038315278,0.3381170961684722,"false"
"true","CUST109086",59,"Self-Employed",1.2,48565,693,8.0,530,2554,0,0,0,"Credit Card","Home Improvement",28200,17.55,0.053,0.581,0.194,0.29509277065144823,0.7049072293485518,"true"
"true","CUST109087",58,"Student",0.6,31288,631,27.7,3026,13642,0,0,0,"Credit Card","Education",3100,19.92,0.436,0.099,0.033,0.35453287537169087,0.6454671246283091,"true"
"true","CUST109090",43,"Employed",10.8,61092,754,4.6,753,7747,0,0,0,"Line of Credit","Home Improvement",47300,7.21,0.127,0.774,0.258,0.3150646591458778,0.6849353408541222,"true"
"true","CUST109093",50,"Employed",24.5,49463,651,8.0,330,18836,0,0,0,"Credit Card","Education",46200,17.42,0.381,0.934,0.311,0.2925145313396602,0.7074854686603398,"true"
"true","CUST109094",49,"Employed",25.6,250000,705,19.7,7791,26547,0,0,0,"Personal Loan","Business",64500,9.87,0.106,0.258,0.086,0.3076488266714661,0.6923511733285339,"true"
"true","CUST109095",36,"Employed",9.8,15876,727,12.8,343,1731,0,0,0,"Personal Loan","Business",7800,10.47,0.109,0.491,0.164,0.3076488266714661,0.6923511733285339,"true"
"true","CUST109099",29,"Employed",6.0,47890,638,5.2,169,14558,0,0,0,"Credit Card","Home Improvement",2200,20.66,0.304,0.046,0.015,0.35933380270039195,0.640666197299608,"true"
"false","CUST109104",23,"Self-Employed",1.0,28458,574,3.2,172,2384,0,0,0,"Line of Credit","Home Improvement",14100,14.6,0.084,0.495,0.165,0.6621744937805816,0.3378255062194184,"false"
"true","CUST109105",30,"Employed",10.2,54810,679,5.7,1450,20196,0,0,0,"Personal Loan","Personal",49000,11.35,0.368,0.894,0.298,0.2925145313396602,0.7074854686603398,"true"
"false","CUST109108",53,"Employed",29.0,67384,588,4.2,81,36646,0,1,0,"Credit Card","Debt Consolidation",70000,21.55,0.544,1.039,0.346,0.6635559888614477,0.33644401113855227,"false"
"false","CUST109109",40,"Self-Employed",13.0,98759,689,13.9,6256,44776,0,0,0,"Credit Card","Medical",70000,17.21,0.453,0.709,0.236,0.39332645152049284,0.6066735484795072,"true"
"true","CUST109110",57,"Employed",20.0,60866,721,14.2,778,28568,0,0,0,"Line of Credit","Education",30000,8.07,0.469,0.493,0.164,0.3336499999880719,0.6663500000119281,"true"
"true","CUST109115",45,"Employed",20.2,76435,610,13.4,361,24024,0,0,0,"Personal Loan","Business",7000,13.99,0.314,0.092,0.031,0.3853027445222156,0.6146972554777844,"true"
"true","CUST109118",34,"Self-Employed",5.9,101977,628,10.8,6109,23186,0,2,0,"Credit Card","Education",70000,20.77,0.227,0.686,0.229,0.3713908751075865,0.6286091248924135,"true"
"true","CUST109123",35,"Employed",3.8,19215,743,14.9,6220,9892,0,0,0,"Credit Card","Home Improvement",2900,16.29,0.515,0.151,0.05,0.37357015561170714,0.6264298443882929,"true"
"true","CUST109126",41,"Employed",11.6,59589,622,4.4,489,10926,0,0,0,"Credit Card","Education",10900,19.92,0.183,0.183,0.061,0.377309931099585,0.622690068900415,"true"
"false","CUST109127",25,"Student",1.1,20847,637,4.4,194,1111,0,0,0,"Credit Card","Debt Consolidation",2100,20.92,0.053,0.101,0.034,0.4611272407991994,0.5388727592008006,"false"
"true","CUST109129",46,"Self-Employed",19.3,72625,684,18.2,59866,16587,0,0,0,"Credit Card","Personal",70000,17.83,0.228,0.964,0.321,0.2925145313396602,0.7074854686603398,"true"
"false","CUST109133",38,"Self-Employed",11.4,72470,582,4.3,125,29716,1,2,0,"Credit Card","Personal",59800,21.64,0.41,0.825,0.275,0.6567486081006113,0.34325139189938864,"false"
"true","CUST109149",40,"Employed",19.1,127042,757,9.1,516,44529,0,0,0,"Personal Loan","Personal",100000,9.2,0.351,0.787,0.262,0.2925145313396602,0.7074854686603398,"true"
"true","CUST109155",29,"Employed",6.8,46787,677,6.9,208,8436,0,0,0,"Credit Card","Personal",12800,18.39,0.18,0.274,0.091,0.2925145313396602,0.7074854686603398,"true"
"true","CUST109159",49,"Employed",11.4,59736,629,25.5,698,4825,0,0,0,"Credit Card","Education",56600,20.72,0.081,0.948,0.316,0.35080423171538855,0.6491957682846115,"true"
"true","CUST109170",21,"Employed",0.3,15000,633,2.7,153,963,0,0,0,"Credit Card","Medical",5500,19.49,0.064,0.367,0.122,0.4086728971136362,0.5913271028863638,"true"
"true","CUST109172",42,"Employed",23.1,45005,546,13.7,14324,10169,0,0,0,"Credit Card","Debt Consolidation",42900,22.91,0.226,0.953,0.318,0.6085821528383675,0.3914178471616326,"false"
"true","CUST109175",30,"Employed",7.7,39312,624,5.9,29,4236,0,0,0,"Personal Loan","Personal",25600,13.25,0.108,0.651,0.217,0.35080423171538855,0.6491957682846115,"true"
"true","CUST109176",50,"Employed",11.3,25302,629,16.3,6210,10463,0,0,0,"Line of Credit","Personal",22200,12.8,0.414,0.877,0.292,0.35453287537169087,0.6454671246283091,"true"
"false","CUST109191",18,"Employed",0.0,15000,711,0.3,0,2034,0,0,0,"Personal Loan","Medical",28700,10.29,0.136,1.913,0.638,0.3743909559063858,0.6256090440936142,"true"
"true","CUST109193",39,"Self-Employed",11.9,68396,783,12.1,1217,11859,0,0,0,"Credit Card","Medical",58600,14.23,0.173,0.857,0.286,0.2925145313396602,0.7074854686603398,"true"
"false","CUST109198",18,"Employed",0.0,25621,524,0.6,13,6639,0,0,1,"Personal Loan","Medical",24300,15.72,0.259,0.948,0.316,0.6604431462570888,0.3395568537429112,"false"
"false","CUST109201",29,"Employed",9.8,57970,571,8.4,1533,5065,0,1,0,"Personal Loan","Business",78900,15.08,0.087,1.361,0.454,0.6284986463936011,0.37150135360639885,"false"
"true","CUST109222",46,"Employed",6.6,24332,659,14.6,6505,10494,0,0,0,"Credit Card","Personal",32500,18.1,0.431,1.336,0.445,0.30291749458187567,0.6970825054181243,"true"
"true","CUST109223",18,"Employed",0.0,15000,583,0.9,5,4993,0,0,0,"Credit Card","Education",1400,22.25,0.333,0.093,0.031,0.42253078792385457,0.5774692120761454,"true"
"true","CUST109225",37,"Employed",6.7,35533,605,18.1,10910,14937,0,0,0,"Line of Credit","Personal",10000,11.11,0.42,0.281,0.094,0.35453287537169087,0.6454671246283091,"true"
"false","CUST109227",27,"Employed",8.2,33659,510,0.9,37,20149,0,1,0,"Line of Credit","Business",9900,13.94,0.599,0.294,0.098,0.6635376908593,0.33646230914069997,"false"
"true","CUST109240",44,"Employed",2.9,104150,669,9.1,1403,36240,0,0,0,"Line of Credit","Personal",26500,9.18,0.348,0.254,0.085,0.2925145313396602,0.7074854686603398,"true"
"true","CUST109245",25,"Employed",5.7,28150,678,1.7,1347,10729,0,0,0,"Credit Card","Education",37600,17.17,0.381,1.336,0.445,0.37148500599912293,0.6285149940008771,"true"
"true","CUST109246",39,"Student",2.0,15000,732,12.0,4912,1253,0,1,0,"Personal Loan","Personal",5700,9.63,0.084,0.38,0.127,0.2925145313396602,0.7074854686603398,"true"
"true","CUST109250",25,"Employed",4.1,18655,609,0.2,1,5202,0,2,0,"Credit Card","Education",14300,19.8,0.279,0.767,0.256,0.4353583825863361,0.5646416174136639,"false"
"false","CUST109256",24,"Employed",5.6,21554,557,1.4,62,4047,1,1,1,"Line of Credit","Personal",14200,14.16,0.188,0.659,0.22,0.6569876404601707,0.34301235953982934,"false"
"false","CUST109264",23,"Employed",0.1,24312,583,4.7,102,17386,0,0,1,"Credit Card","Education",9600,21.73,0.715,0.395,0.132,0.5897448605591057,0.4102551394408943,"false"
"false","CUST109280",48,"Employed",22.9,50749,579,29.7,682,17523,1,1,3,"Line of Credit","Personal",16400,14.64,0.345,0.323,0.108,0.605849935416523,0.394150064583477,"false"
"true","CUST109288",35,"Self-Employed",9.9,36687,712,12.4,16643,13644,0,0,0,"Personal Loan","Medical",4400,10.74,0.372,0.12,0.04,0.2925145313396602,0.7074854686603398,"true"
"true","CUST109306",44,"Self-Employed",5.5,80321,702,9.5,2864,18029,0,1,0,"Credit Card","Debt Consolidation",38200,16.96,0.224,0.476,0.159,0.3076488266714661,0.6923511733285339,"true"
"false","CUST109309",47,"Employed",5.9,56711,636,2.2,155,25024,0,1,0,"Personal Loan","Personal",100000,13.13,0.441,1.763,0.588,0.5125473839049818,0.4874526160950182,"false"
"true","CUST109312",47,"Student",1.7,49732,665,27.7,1739,20846,0,0,0,"Line of Credit","Personal",13300,9.59,0.419,0.267,0.089,0.2925145313396602,0.7074854686603398,"true"
"true","CUST109320",29,"Employed",4.0,51320,697,1.7,51,4080,0,0,0,"Credit Card","Education",33700,18.08,0.08,0.657,0.219,0.33262504293080064,0.6673749570691994,"true"
"true","CUST109334",41,"Employed",22.9,48995,728,10.8,31875,15153,0,0,0,"Personal Loan","Personal",3300,10.79,0.309,0.067,0.022,0.2925145313396602,0.7074854686603398,"true"
"false","CUST109344",35,"Self-Employed",10.7,27844,572,4.0,231,12447,0,0,0,"Credit Card","Home Improvement",22300,21.43,0.447,0.801,0.267,0.6617006742281573,0.3382993257718427,"false"
"true","CUST109345",33,"Student",0.4,15000,690,5.8,44,7212,0,0,0,"Credit Card","Medical",1500,17.84,0.481,0.1,0.033,0.3962955278522733,0.6037044721477267,"true"
"true","CUST109346",38,"Self-Employed",4.9,76747,688,10.6,68,37694,0,0,0,"Line of Credit","Business",29800,10.54,0.491,0.388,0.129,0.4032044739519537,0.5967955260480463,"true"
"true","CUST109348",42,"Employed",19.9,46138,688,13.7,1910,13700,0,0,0,"Credit Card","Education",6100,17.09,0.297,0.132,0.044,0.2925145313396602,0.7074854686603398,"true"
"false","CUST109349",31,"Employed",0.1,43207,587,2.7,132,7993,0,3,1,"Line of Credit","Medical",22600,14.01,0.185,0.523,0.174,0.6616266820302532,0.33837331796974685,"false"
"false","CUST109352",22,"Employed",0.4,15000,476,1.8,13,3064,0,0,0,"Line of Credit","Medical",9000,14.22,0.204,0.6,0.2,0.6599489195432169,0.3400510804567832,"false"
"false","CUST109355",40,"Employed",9.9,39210,581,12.9,3089,19528,0,0,1,"Credit Card","Business",2100,21.65,0.498,0.054,0.018,0.6539722886237923,0.3460277113762077,"false"
"true","CUST109359",38,"Self-Employed",4.1,53922,649,19.4,505,13338,0,0,0,"Personal Loan","Home Improvement",58800,13.76,0.247,1.09,0.363,0.35869453928270967,0.6413054607172903,"true"
"false","CUST109375",22,"Employed",1.3,60478,638,1.6,339,32080,0,1,0,"Credit Card","Debt Consolidation",18500,20.9,0.53,0.306,0.102,0.6095105160573777,0.39048948394262223,"false"
"true","CUST109387",55,"Employed",31.9,68949,850,14.7,1643,23519,0,0,0,"Line of Credit","Business",30100,7.12,0.341,0.437,0.146,0.3076488266714661,0.6923511733285339,"true"
"true","CUST109395",43,"Employed",4.0,57126,695,13.1,411,7970,0,1,1,"Credit Card","Education",20800,17.98,0.14,0.364,0.121,0.2925145313396602,0.7074854686603398,"true"
"false","CUST109401",30,"Employed",7.1,16911,647,8.7,123,1441,0,2,0,"Credit Card","Home Improvement",18500,20.68,0.085,1.094,0.365,0.429369774336962,0.570630225663038,"true"
"false","CUST109410",34,"Employed",0.1,28559,699,7.4,535,5645,0,0,0,"Personal Loan","Business",34000,11.09,0.198,1.191,0.397,0.3236169258036534,0.6763830741963466,"true"
"false","CUST109414",20,"Employed",1.8,38631,610,0.4,431,2373,0,2,0,"Personal Loan","Personal",53000,13.88,0.061,1.372,0.457,0.5024583104147236,0.49754168958527645,"false"
"true","CUST109418",36,"Employed",9.8,130573,668,2.6,18795,51850,0,0,0,"Credit Card","Personal",70000,18.99,0.397,0.536,0.179,0.3192676347098732,0.6807323652901268,"true"
"false","CUST109421",38,"Employed",17.2,19191,510,13.3,87,4564,0,0,0,"Personal Loan","Debt Consolidation",7600,15.47,0.238,0.396,0.132,0.6269034853617401,0.3730965146382599,"false"
"false","CUST109434",53,"Employed",8.8,82394,687,15.6,15306,44316,0,0,0,"Line of Credit","Medical",50000,9.86,0.538,0.607,0.202,0.5736540719206307,0.4263459280793693,"false"
"false","CUST109437",33,"Employed",12.9,53105,579,2.8,366,16621,0,1,0,"Line of Credit","Medical",28700,13.13,0.313,0.54,0.18,0.6613900340897421,0.338609965910258,"false"
"false","CUST109447",28,"Employed",3.6,22957,646,6.5,536,8387,0,2,0,"Personal Loan","Education",37600,14.73,0.365,1.638,0.546,0.40071426075238104,0.599285739247619,"true"
"true","CUST109452",27,"Student",1.7,19874,502,3.9,139,4135,0,0,0,"Credit Card","Education",2000,21.71,0.208,0.101,0.034,0.40895889830526233,0.5910411016947377,"true"
"false","CUST109458",47,"Employed",10.9,29789,630,28.2,1910,3618,0,4,0,"Personal Loan","Education",3600,13.42,0.121,0.121,0.04,0.6386281512703678,0.36137184872963224,"false"
"false","CUST109467",18,"Self-Employed",1.0,85138,602,0.5,495,12614,0,3,0,"Personal Loan","Home Improvement",100000,14.72,0.148,1.175,0.392,0.6045686915007623,0.3954313084992377,"false"
"true","CUST109471",53,"Employed",30.4,56565,787,1.8,246,18721,0,1,0,"Line of Credit","Medical",27100,6.75,0.331,0.479,0.16,0.33262504293080064,0.6673749570691994,"true"
"false","CUST109472",18,"Employed",0.0,35357,656,1.8,46,16764,0,0,0,"Credit Card","Debt Consolidation",48100,17.65,0.474,1.36,0.453,0.4943166216599012,0.5056833783400988,"false"
"true","CUST109479",47,"Student",1.5,15715,631,16.5,419,1289,0,1,0,"Personal Loan","Education",27400,13.62,0.082,1.744,0.581,0.38888371451484016,0.6111162854851598,"true"
"true","CUST109480",42,"Self-Employed",13.8,57338,656,2.7,701,26496,0,0,0,"Credit Card","Medical",57000,17.88,0.462,0.994,0.331,0.4693093030578579,0.5306906969421421,"false"
"false","CUST109482",18,"Employed",0.0,35249,727,1.2,153,17832,0,0,0,"Line of Credit","Home Improvement",19200,8.52,0.506,0.545,0.182,0.47659154744211596,0.523408452557884,"false"
"true","CUST109490",37,"Employed",7.8,49534,743,13.9,21700,20706,0,0,0,"Credit Card","Home Improvement",66800,16.75,0.418,1.349,0.45,0.30291749458187567,0.6970825054181243,"true"
"true","CUST109492",29,"Employed",3.2,41604,723,10.2,1555,18448,0,0,0,"Credit Card","Personal",58000,16.34,0.443,1.394,0.465,0.3490048588140222,0.6509951411859778,"true"
"false","CUST109493",39,"Self-Employed",1.1,37381,620,7.2,458,2342,0,0,0,"Credit Card","Medical",37500,19.97,0.063,1.003,0.334,0.3859226608760048,0.6140773391239952,"true"
"false","CUST109494",23,"Self-Employed",1.0,192913,657,4.3,13078,38163,0,0,0,"Personal Loan","Business",100000,11.78,0.198,0.518,0.173,0.33082011224547503,0.669179887754525,"true"
"true","CUST109495",20,"Employed",0.6,41215,619,0.7,36,7004,0,1,0,"Credit Card","Education",57700,19.13,0.17,1.4,0.467,0.49671521692800347,0.5032847830719965,"false"
"false","CUST109496",49,"Self-Employed",6.0,250000,524,8.4,5701,64854,0,1,1,"Personal Loan","Personal",100000,16.99,0.259,0.4,0.133,0.5358849347931924,0.46411506520680756,"false"
"false","CUST109504",57,"Employed",33.2,100828,710,14.9,1781,58551,0,0,0,"Personal Loan","Business",100000,10.6,0.581,0.992,0.331,0.6667956749693909,0.33320432503060915,"false"
"true","CUST109505",46,"Employed",16.1,69003,712,3.2,169,12765,0,0,0,"Credit Card","Home Improvement",70000,17.34,0.185,1.014,0.338,0.3544556879806844,0.6455443120193156,"true"
"true","CUST109506",33,"Employed",11.7,69166,710,14.5,2490,19163,0,0,0,"Credit Card","Medical",7300,16.11,0.277,0.106,0.035,0.2925145313396602,0.7074854686603398,"true"
"true","CUST109507",43,"Employed",1.7,88528,660,19.2,2144,14050,0,0,0,"Line of Credit","Personal",18700,9.93,0.159,0.211,0.07,0.2925145313396602,0.7074854686603398,"true"
"false","CUST109510",18,"Employed",0.0,28312,536,0.5,62,14763,0,0,0,"Credit Card","Medical",4500,22.49,0.521,0.159,0.053,0.6616925933167142,0.33830740668328585,"false"
"false","CUST109514",37,"Student",0.0,15000,580,1.8,128,10492,0,1,1,"Credit Card","Personal",1500,21.01,0.699,0.1,0.033,0.651284921249633,0.34871507875036695,"false"
"false","CUST109538",19,"Student",1.8,15000,627,1.2,2,2992,1,5,0,"Credit Card","Personal",1500,20.67,0.199,0.1,0.033,0.5812393144174528,0.4187606855825472,"false"
"true","CUST109540",38,"Employed",10.2,43130,728,12.7,732,18604,0,0,0,"Line of Credit","Medical",10500,9.4,0.431,0.243,0.081,0.2925145313396602,0.7074854686603398,"true"
"true","CUST109541",28,"Employed",2.3,99169,654,1.9,20,24173,0,0,1,"Personal Loan","Personal",34900,12.53,0.244,0.352,0.117,0.3192676347098732,0.6807323652901268,"true"
"true","CUST109542",44,"Self-Employed",1.4,121570,714,5.2,1325,25634,0,0,0,"Personal Loan","Medical",36400,10.77,0.211,0.299,0.1,0.2925145313396602,0.7074854686603398,"true"
"true","CUST109543",28,"Self-Employed",6.0,50940,706,5.7,1149,14784,0,1,0,"Personal Loan","Personal",67100,10.02,0.29,1.317,0.439,0.30291749458187567,0.6970825054181243,"true"
"false","CUST109544",51,"Self-Employed",22.0,34787,585,11.6,493,19069,0,0,0,"Credit Card","Education",21600,22.65,0.548,0.621,0.207,0.6095693937273075,0.3904306062726925,"false"
"false","CUST109550",39,"Student",1.6,25627,602,3.9,256,6716,0,1,1,"Personal Loan","Personal",38800,14.4,0.262,1.514,0.505,0.4914495571602898,0.5085504428397102,"false"
"true","CUST109554",29,"Student",0.7,15000,617,5.2,21,6181,0,0,0,"Line of Credit","Business",5000,12.17,0.412,0.333,0.111,0.3961796923193267,0.6038203076806733,"true"
"true","CUST109560",31,"Self-Employed",5.3,53298,694,3.8,16,7135,0,0,0,"Line of Credit","Business",16300,9.11,0.134,0.306,0.102,0.33513042850376973,0.6648695714962303,"true"
"false","CUST109571",28,"Employed",3.9,31557,599,3.8,48,4442,1,1,1,"Personal Loan","Education",20400,16.07,0.141,0.646,0.215,0.6232815207447527,0.37671847925524726,"false"
"false","CUST109574",39,"Self-Employed",6.3,57130,661,1.3,4,25578,0,0,0,"Credit Card","Medical",32800,18.26,0.448,0.574,0.191,0.4809287554044389,0.5190712445955611,"false"
"false","CUST109575",24,"Employed",1.9,26315,598,3.6,165,7060,0,1,2,"Personal Loan","Debt Consolidation",11200,16.48,0.268,0.426,0.142,0.6638468687428544,0.33615313125714563,"false"
"true","CUST109577",44,"Self-Employed",20.4,67982,726,2.0,180,21136,0,0,0,"Line of Credit","Debt Consolidation",17200,8.75,0.311,0.253,0.084,0.33513042850376973,0.6648695714962303,"true"
"false","CUST109582",18,"Employed",0.0,23254,647,0.6,135,4311,0,1,0,"Line of Credit","Debt Consolidation",5000,11.09,0.185,0.215,0.072,0.4611272407991994,0.5388727592008006,"false"
"false","CUST109589",44,"Employed",15.4,19766,512,20.9,3513,13188,0,0,1,"Personal Loan","Personal",37900,16.55,0.667,1.917,0.639,0.6259745534672074,0.3740254465327926,"false"
"true","CUST109594",36,"Student",1.0,49341,603,15.0,6049,11517,0,0,0,"Credit Card","Personal",4900,19.92,0.233,0.099,0.033,0.35080423171538855,0.6491957682846115,"true"
"false","CUST109600",18,"Self-Employed",1.0,66493,530,0.2,157,14453,1,0,1,"Line of Credit","Personal",35200,13.76,0.217,0.529,0.176,0.6555375476981001,0.34446245230189987,"false"
"true","CUST109602",37,"Employed",2.7,50646,659,9.1,256,10452,0,0,0,"Personal Loan","Personal",97500,11.47,0.206,1.925,0.642,0.30291749458187567,0.6970825054181243,"true"
"true","CUST109604",45,"Student",0.3,15000,718,10.5,1409,3973,0,0,0,"Personal Loan","Debt Consolidation",16800,10.65,0.265,1.12,0.373,0.3236169258036534,0.6763830741963466,"true"
"false","CUST109606",18,"Employed",0.0,25621,680,0.7,15,14604,0,0,0,"Credit Card","Education",5100,18.53,0.57,0.199,0.066,0.6667956598641936,0.33320434013580635,"false"
"false","CUST109619",27,"Student",0.3,66317,561,2.9,5613,16900,0,2,0,"Line of Credit","Personal",22900,13.47,0.255,0.345,0.115,0.6535091978679057,0.34649080213209427,"false"
"true","CUST109622",37,"Student",1.5,15000,607,10.0,2691,3145,0,0,0,"Line of Credit","Business",5800,11.11,0.21,0.387,0.129,0.3853027445222156,0.6146972554777844,"true"
"true","CUST109623",45,"Employed",24.1,48376,712,10.3,3068,9654,0,0,0,"Credit Card","Education",37700,16.81,0.2,0.779,0.26,0.2925145313396602,0.7074854686603398,"true"
"true","CUST109630",59,"Employed",3.4,29813,666,19.7,1433,12234,0,0,0,"Credit Card","Education",38600,17.71,0.41,1.295,0.432,0.30291749458187567,0.6970825054181243,"true"
"false","CUST109633",26,"Employed",4.7,43435,578,6.3,102,6978,0,0,0,"Credit Card","Debt Consolidation",30200,21.51,0.161,0.695,0.232,0.6085821528383675,0.3914178471616326,"false"
"true","CUST109636",34,"Self-Employed",2.8,61868,617,6.0,6142,9737,0,2,0,"Credit Card","Home Improvement",51300,19.66,0.157,0.829,0.276,0.39934318711834793,0.6006568128816521,"true"
"false","CUST109640",18,"Student",0.4,31894,531,0.3,15,6818,0,0,1,"Personal Loan","Business",20000,16.0,0.214,0.627,0.209,0.6621744937805816,0.3378255062194184,"false"
"true","CUST109648",38,"Self-Employed",6.9,35745,743,7.1,400,9624,0,0,0,"Credit Card","Personal",29000,17.36,0.269,0.811,0.27,0.2925145313396602,0.7074854686603398,"true"
"true","CUST109655",50,"Employed",9.9,23784,608,3.5,539,5007,0,0,0,"Personal Loan","Personal",7500,14.15,0.211,0.315,0.105,0.377309931099585,0.622690068900415,"true"
"false","CUST109657",18,"Student",1.8,23951,626,1.0,53,9897,0,2,0,"Line of Credit","Medical",7500,12.7,0.413,0.313,0.104,0.4579177908995269,0.5420822091004731,"false"
"true","CUST109659",36,"Self-Employed",10.3,35618,754,15.0,18824,7424,0,0,0,"Credit Card","Home Improvement",48800,15.94,0.208,1.37,0.457,0.30291749458187567,0.6970825054181243,"true"
"false","CUST109664",27,"Employed",6.2,41269,636,2.2,595,14620,0,0,1,"Line of Credit","Personal",21800,11.02,0.354,0.528,0.176,0.4004189790109576,0.5995810209890424,"true"
